geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000273080.1	AC009309.1	lncRNA	antisense	1	0	0	0	1	0	0	2	0	5
ENSG00000273082.1	Z73429.1	lncRNA	antisense	0	0	0	0	0	0	1	0	0	0
ENSG00000273084.1	AC092171.5	lncRNA	lincRNA	0	1	1	1	13	7	7	1	3	12
ENSG00000273088.1	AL713999.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273090.1	AC007378.1	lncRNA	antisense	0	0	0	0	0	1	0	0	0	0
ENSG00000273091.1	AP000255.1	lncRNA	lincRNA	0	1	0	0	2	2	1	0	0	1
ENSG00000273093.1	AC097065.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273096.1	AL021707.8	lncRNA	sense_intronic	0	1	0	0	0	1	0	0	0	4
ENSG00000273098.2	AC005303.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273100.1	AL596442.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273102.1	AP000569.1	lncRNA	lincRNA	0	0	1	1	0	1	0	0	0	2
ENSG00000273104.1	AP000322.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273106.1	AC019129.2	lncRNA	antisense	0	0	0	0	0	1	0	0	0	0
ENSG00000273107.1	AL512598.1	lncRNA	lincRNA	1	1	1	0	0	1	1	0	0	0
ENSG00000273108.1	AL121929.2	lncRNA	antisense	0	1	0	0	2	0	0	2	0	9
ENSG00000273110.1	AL162591.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273111.5	LYPD4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273112.1	AL590385.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273113.1	AC133528.1	lncRNA	lincRNA	0	0	1	0	0	0	0	0	0	1
ENSG00000273115.1	AP001596.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273117.1	AC144652.1	lncRNA	lincRNA	12	4	10	15	18	10	10	11	18	25
ENSG00000273118.1	AC093865.1	lncRNA	sense_overlapping	0	0	0	0	0	0	0	0	0	0
ENSG00000273119.1	AP005229.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273123.1	AC020634.1	lncRNA	antisense	0	0	0	0	1	0	0	0	0	0
ENSG00000273124.1	AL365434.2	lncRNA	lincRNA	0	0	0	0	1	0	0	0	0	2
ENSG00000273125.1	LINC01990	lncRNA	lincRNA	0	0	0	1	0	0	1	0	4	6
ENSG00000273129.1	PACERR	lncRNA	lincRNA	1	0	0	0	0	0	1	0	0	1
ENSG00000273132.1	AL355312.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273133.1	AC116651.1	lncRNA	antisense	0	0	0	0	0	0	0	1	0	2
ENSG00000273136.6	NBPF26	protein_coding	protein_coding	3	6	9	26	25	34	33	19	24	294
ENSG00000273137.1	AL022328.2	lncRNA	antisense	1	1	0	0	8	1	2	0	4	14
ENSG00000273138.1	AC005021.1	lncRNA	antisense	0	0	0	1	0	0	0	0	1	2
ENSG00000273139.1	AC007663.3	lncRNA	lincRNA	0	0	0	1	0	0	1	0	0	1
ENSG00000273141.1	AP001269.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273142.1	AC073335.2	lncRNA	lincRNA	8	9	12	21	19	21	24	9	17	40
ENSG00000273143.1	AL355512.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273145.1	BX537318.1	lncRNA	lincRNA	6	7	4	2	7	7	9	1	2	1
ENSG00000273148.1	AL035563.1	lncRNA	lincRNA	3	2	3	7	5	5	4	3	8	18
ENSG00000273149.1	AL138963.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273151.1	AC073957.3	lncRNA	antisense	30	44	28	38	34	30	34	14	35	40
ENSG00000273153.1	AC067747.1	lncRNA	lincRNA	0	0	1	0	1	0	0	0	0	3
ENSG00000273154.3	AL121845.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273155.1	AC092587.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273156.1	AC124016.2	lncRNA	lincRNA	0	0	0	0	0	1	0	0	0	2
ENSG00000273160.1	AL359962.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273162.1	AL133215.2	lncRNA	lincRNA	4	2	0	0	0	0	2	2	1	12
ENSG00000273164.1	DGCR10	lncRNA	sense_intronic	0	0	0	0	1	0	0	0	1	0
ENSG00000273165.1	AL121652.1	lncRNA	lincRNA	0	0	0	0	0	1	0	0	0	1
ENSG00000273167.1	AL359736.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	2
ENSG00000273171.1	AC002094.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273172.1	LINC02091	lncRNA	lincRNA	0	0	0	1	0	0	0	0	0	1
ENSG00000273173.5	SNURF	protein_coding	protein_coding	0	1	1	0	0	0	0	0	0	1
ENSG00000273174.1	AC108673.2	lncRNA	antisense	1	1	1	1	2	1	1	0	2	1
ENSG00000273175.1	BX323046.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273176.1	AL008635.1	lncRNA	antisense	0	1	1	2	0	1	0	0	0	0
ENSG00000273177.1	AC092954.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	2	1
ENSG00000273179.1	AC092535.4	lncRNA	antisense	1	0	0	1	1	0	3	1	1	6
ENSG00000273180.1	AC019193.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273181.1	AC131235.4	lncRNA	lincRNA	1	1	0	0	0	0	1	0	0	1
ENSG00000273183.1	AC093726.2	lncRNA	antisense	0	1	0	0	1	0	1	0	0	1
ENSG00000273184.1	AC010655.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273186.1	AL359091.5	lncRNA	sense_intronic	0	1	0	2	0	0	1	1	0	2
ENSG00000273188.1	AL022328.3	lncRNA	antisense	1	1	0	2	0	0	0	1	2	4
ENSG00000273189.1	AC010619.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273192.1	AL671710.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273196.1	AC062037.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273198.1	AL096803.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273199.1	AP000692.2	lncRNA	antisense	0	0	1	0	0	0	0	1	0	3
ENSG00000273203.1	AC006946.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273204.1	AC104506.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273209.1	AC069148.1	lncRNA	lincRNA	3	3	6	3	1	2	2	0	0	2
ENSG00000273210.1	AP001437.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273211.1	AC137630.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273212.1	AC000068.2	lncRNA	antisense	0	0	0	0	0	0	0	2	0	1
ENSG00000273213.2	AC239798.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273214.1	AL031587.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273216.1	AC002059.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	1
ENSG00000273217.1	AC008695.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273218.1	AC005776.2	lncRNA	lincRNA	0	0	0	0	1	1	1	0	0	7
ENSG00000273219.1	AC091736.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273221.1	AL355816.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273226.1	AL391834.2	lncRNA	antisense	1	1	3	2	1	3	4	2	1	9
ENSG00000273230.1	AC102953.2	lncRNA	lincRNA	6	8	8	5	6	2	5	10	15	49
ENSG00000273232.1	AC090912.3	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273233.1	AC097724.1	lncRNA	lincRNA	0	0	0	1	0	0	0	0	0	1
ENSG00000273238.2	TMEM271	protein_coding	protein_coding	1	2	1	5	5	3	6	2	4	6
ENSG00000273240.1	AC013468.1	lncRNA	antisense	0	0	0	0	0	0	1	0	1	2
ENSG00000273243.1	Z82243.1	lncRNA	lincRNA	1	1	0	1	1	1	3	0	0	6
ENSG00000273244.1	AC005301.1	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273245.1	AC092653.1	lncRNA	lincRNA	0	1	0	0	2	2	1	0	0	0
ENSG00000273247.5	AC097376.2	lncRNA	antisense	4	9	6	9	15	4	11	7	10	53
ENSG00000273248.1	AC010997.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273249.1	BX649632.1	lncRNA	antisense	0	0	0	1	1	1	0	0	1	3
ENSG00000273253.2	AL022328.4	lncRNA	antisense	3	3	3	3	6	5	4	2	1	27
ENSG00000273254.1	AF129075.2	lncRNA	antisense	0	0	0	0	1	0	0	0	0	0
ENSG00000273257.1	AC069200.1	lncRNA	lincRNA	0	0	0	0	0	0	1	0	0	2
ENSG00000273258.1	AC016737.2	lncRNA	lincRNA	0	1	1	0	0	0	0	0	0	0
ENSG00000273259.3	AL049839.2	protein_coding	protein_coding	0	0	0	1	0	0	0	0	0	0
ENSG00000273261.1	AC092953.2	lncRNA	antisense	0	2	0	1	1	2	6	1	0	2
ENSG00000273262.1	AL121928.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273264.1	AL360219.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273265.1	CNNM3-DT	lncRNA	lincRNA	0	0	1	2	0	0	3	0	0	4
ENSG00000273267.1	AC097381.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273269.3	AC073283.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273270.1	AC090114.2	lncRNA	lincRNA	3	7	8	25	27	23	28	18	25	189
ENSG00000273271.1	AP000254.1	lncRNA	antisense	2	1	2	1	3	2	2	2	9	7
ENSG00000273272.1	U62317.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273274.1	ZBTB8B	protein_coding	protein_coding	18	15	11	9	10	7	11	8	17	94
ENSG00000273275.1	AC017083.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273284.1	AP001033.2	lncRNA	sense_intronic	7	10	8	12	6	3	7	3	0	2
ENSG00000273287.2	AL008718.2	lncRNA	lincRNA	0	0	0	0	0	1	0	1	0	2
ENSG00000273289.1	AL121672.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273291.5	AC092042.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1	0
ENSG00000273293.1	AC093458.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273294.1	C1QTNF3-AMACR	protein_coding	protein_coding	0	0	0	0	1	0	0	0	0	1
ENSG00000273295.1	AP000350.6	lncRNA	lincRNA	4	4	2	5	6	4	6	3	3	40
ENSG00000273297.1	AC009275.1	lncRNA	lincRNA	3	1	0	0	0	0	2	1	0	0
ENSG00000273299.1	AC006153.1	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273300.1	AC000068.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273301.1	AC016717.2	lncRNA	lincRNA	0	0	0	1	1	0	1	5	9	6
ENSG00000273302.1	AC016747.3	lncRNA	sense_intronic	0	0	0	0	0	0	0	1	1	1
ENSG00000273305.1	AC009237.15	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273306.1	AC018690.1	lncRNA	antisense	0	0	2	0	1	2	3	4	3	7
ENSG00000273308.1	AC024560.3	lncRNA	lincRNA	0	0	0	0	0	0	1	0	2	5
ENSG00000273311.1	DGCR11	lncRNA	sense_intronic	4	5	0	1	3	2	6	1	2	23
ENSG00000273312.2	AL121749.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273313.1	RBAKDN	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	1
ENSG00000273314.1	AC005229.4	lncRNA	antisense	2	4	5	7	3	4	4	3	2	20
ENSG00000273319.1	AC058791.1	lncRNA	lincRNA	0	0	0	0	0	0	0	1	0	0
ENSG00000273320.1	AC007032.1	lncRNA	antisense	0	0	1	0	0	0	0	0	0	1
ENSG00000273321.1	AC023983.2	lncRNA	lincRNA	1	2	0	1	0	0	1	1	2	0
ENSG00000273325.1	AL008723.3	lncRNA	lincRNA	0	1	0	0	0	0	0	1	1	3
ENSG00000273328.5	AC099329.2	lncRNA	processed_transcript	0	0	0	1	1	2	0	1	0	5
ENSG00000273329.1	AC078846.1	lncRNA	lincRNA	3	5	2	6	7	4	8	11	12	70
ENSG00000273331.1	TM4SF19-TCTEX1D2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273335.1	AP005432.2	lncRNA	lincRNA	0	0	0	0	0	0	1	0	0	1
ENSG00000273338.1	AC103591.3	lncRNA	antisense	0	0	0	0	1	1	0	0	0	1
ENSG00000273341.1	AC004921.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273342.1	AP000553.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273343.1	AC007663.4	lncRNA	sense_intronic	2	0	2	3	2	6	2	2	1	7
ENSG00000273344.1	PAXIP1-AS1	lncRNA	lincRNA	35	23	29	22	25	31	24	12	23	96
ENSG00000273345.5	AC104109.4	lncRNA	processed_transcript	0	0	0	0	2	0	0	0	0	2
ENSG00000273348.1	AC027449.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273350.1	AC004832.5	lncRNA	sense_intronic	0	0	0	0	1	1	0	0	0	0
ENSG00000273353.1	AL008718.3	lncRNA	sense_intronic	0	1	2	1	0	0	0	0	0	2
ENSG00000273355.1	AP000894.4	lncRNA	lincRNA	0	4	1	7	1	4	3	1	3	5
ENSG00000273356.1	LINC02019	lncRNA	lincRNA	0	1	0	1	0	0	0	1	2	9
ENSG00000273360.1	AC022017.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273361.1	AC021016.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273362.1	AP000547.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273363.1	AL353801.3	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273365.1	AL451074.6	lncRNA	lincRNA	0	0	0	1	0	0	0	0	0	0
ENSG00000273366.1	Z83851.2	lncRNA	lincRNA	0	0	1	0	1	0	0	1	1	4
ENSG00000273367.1	AL355472.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273368.1	AC006566.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273369.1	AC096586.2	lncRNA	antisense	0	1	0	4	2	1	2	1	0	6
ENSG00000273370.1	AC108747.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273372.1	SFTPD-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273373.1	AL355488.1	lncRNA	antisense	5	9	8	11	10	13	16	9	15	20
ENSG00000273374.1	AC069222.1	lncRNA	lincRNA	2	2	1	1	1	0	3	0	1	2
ENSG00000273375.1	AC055764.2	lncRNA	lincRNA	0	0	0	2	2	0	2	0	1	1
ENSG00000273381.1	AL158071.4	lncRNA	lincRNA	0	1	1	0	0	0	1	0	1	2
ENSG00000273382.1	AL356488.3	lncRNA	antisense	0	0	0	4	1	0	1	1	2	12
ENSG00000273384.1	AL137796.1	lncRNA	lincRNA	1	2	0	0	0	0	0	1	0	1
ENSG00000273387.1	AC005005.3	lncRNA	antisense	2	2	1	1	1	0	2	0	0	0
ENSG00000273388.1	AC005291.2	lncRNA	antisense	0	1	0	0	0	0	0	0	0	0
ENSG00000273391.1	AC083880.1	lncRNA	antisense	0	1	2	1	0	0	1	0	0	16
ENSG00000273394.1	AC128687.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273396.1	LINC01396	lncRNA	lincRNA	0	1	0	0	0	0	0	1	0	0
ENSG00000273398.6	AC017083.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273399.2	AL159169.3	lncRNA	lincRNA	0	0	0	0	2	1	1	1	0	0
ENSG00000273402.1	AC004908.3	lncRNA	antisense	0	2	0	0	0	2	1	1	1	2
ENSG00000273403.1	AC107294.3	lncRNA	lincRNA	0	1	0	1	2	4	3	0	4	1
ENSG00000273406.1	AC245008.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273407.1	AC069294.1	lncRNA	antisense	0	0	0	0	0	0	0	0	2	0
ENSG00000273409.2	AP003481.1	lncRNA	lincRNA	0	1	0	0	0	0	0	0	0	0
ENSG00000273413.1	AL136982.7	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273415.2	AP000904.1	lncRNA	lincRNA	0	0	0	1	0	0	0	0	0	3
ENSG00000273416.1	AL732292.2	lncRNA	lincRNA	0	0	0	0	0	1	0	0	0	0
ENSG00000273419.1	AC004877.1	lncRNA	antisense	0	0	1	0	1	0	1	0	0	2
ENSG00000273424.1	AL008582.1	lncRNA	lincRNA	0	0	0	0	0	1	1	0	0	0
ENSG00000273428.3	AC004832.6	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273432.1	AC004951.4	lncRNA	processed_transcript	1	1	1	0	0	2	0	0	0	1
ENSG00000273433.1	AC004080.6	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273437.1	AC108673.3	lncRNA	lincRNA	0	1	0	1	0	0	2	0	3	2
ENSG00000273442.1	AC006946.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273443.1	AL645608.8	lncRNA	lincRNA	0	1	0	7	10	9	13	2	0	1
ENSG00000273445.1	AC133644.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273447.1	AC004067.1	lncRNA	antisense	0	0	0	3	2	3	2	1	1	8
ENSG00000273448.1	AC006480.2	lncRNA	lincRNA	0	0	1	1	3	1	4	0	1	3
ENSG00000273449.1	AC093788.1	lncRNA	lincRNA	5	3	3	3	0	2	7	0	0	4
ENSG00000273450.1	AL139124.1	lncRNA	antisense	0	0	0	1	0	1	1	0	0	2
ENSG00000273451.1	AL031666.3	lncRNA	sense_intronic	0	0	0	0	0	0	1	0	0	2
ENSG00000273454.1	AC112503.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273455.1	AC072039.2	lncRNA	antisense	0	0	0	0	0	0	1	0	0	0
ENSG00000273456.1	AC064836.3	lncRNA	lincRNA	1	3	3	3	4	4	3	1	0	8
ENSG00000273461.5	AC105265.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273464.1	AP000238.1	lncRNA	antisense	0	0	0	0	0	0	0	0	1	0
ENSG00000273466.1	AC012510.1	lncRNA	antisense	0	0	0	1	0	0	0	0	0	0
ENSG00000273471.1	AC112229.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273472.1	AC096733.2	lncRNA	lincRNA	0	0	0	1	2	1	0	1	2	38
ENSG00000273473.1	BX649601.1	lncRNA	lincRNA	0	0	1	0	0	0	0	0	0	4
ENSG00000273474.1	AL157392.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0	1
ENSG00000273476.1	AL133215.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273481.1	AL391069.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273483.1	AL354760.1	lncRNA	antisense	1	0	0	1	0	0	0	2	2	1
ENSG00000273485.1	AL139339.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273486.1	AC096992.2	lncRNA	antisense	1	5	1	1	0	1	3	2	3	12
ENSG00000273487.1	AC104836.1	lncRNA	lincRNA	0	1	0	0	1	0	0	0	2	0
ENSG00000273489.1	AC008264.2	lncRNA	antisense	0	0	0	0	2	3	0	0	1	2
ENSG00000273492.5	AP000229.1	lncRNA	lincRNA	0	1	0	1	0	0	0	0	1	8
ENSG00000273493.1	AC098479.1	lncRNA	lincRNA	0	0	0	0	0	0	0	1	0	0
ENSG00000273507.4	AL354809.1	lncRNA	lincRNA	0	0	0	1	0	0	0	0	1	9
ENSG00000273513.1	TBC1D3K	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000273514.1	FOXD4L6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000273521.1	AL162274.1	lncRNA	antisense	0	0	0	0	0	2	1	1	0	5
ENSG00000273523.1	AL139082.1	lncRNA	antisense	0	0	0	0	0	2	2	1	3	8
ENSG00000273540.3	AGBL1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	2	5
ENSG00000273542.1	HIST1H4K	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000273550.1	AL354810.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273551.1	AC120498.8	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273552.1	AL136439.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273553.1	AC016597.2	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273557.1	AC008781.3	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273558.1	AL512310.10	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273559.4	CWC25	protein_coding	protein_coding	43	50	37	57	55	46	54	40	58	275
ENSG00000273565.1	AL691403.2	lncRNA	lincRNA	1	1	0	1	0	1	0	0	1	1
ENSG00000273568.1	AC131009.3	lncRNA	sense_intronic	0	1	1	3	2	1	1	0	0	3
ENSG00000273576.1	AC009283.1	lncRNA	lincRNA	4	6	2	7	9	6	6	11	9	19
ENSG00000273582.1	AC009093.5	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273584.1	AC096708.3	lncRNA	sense_intronic	0	1	0	0	1	1	0	0	0	1
ENSG00000273585.1	LINC02348	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273590.4	SMIM11B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273599.1	AL731571.1	lncRNA	antisense	5	11	7	6	11	9	14	3	7	25
ENSG00000273604.1	EPOP	protein_coding	protein_coding	8	6	6	12	13	8	11	24	33	166
ENSG00000273611.4	ZNHIT3	protein_coding	protein_coding	91	117	98	65	74	81	97	65	95	594
ENSG00000273618.1	AL135999.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273619.1	AL121832.2	lncRNA	antisense	3	3	2	0	2	3	5	1	0	23
ENSG00000273637.1	AL139260.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273639.6	AL512310.11	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273650.1	AC100793.4	lncRNA	lincRNA	1	1	0	0	1	0	0	0	0	1
ENSG00000273659.1	AC108125.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273664.1	AC010776.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273669.1	AC015819.1	lncRNA	lincRNA	0	0	1	0	0	0	1	0	0	0
ENSG00000273674.4	AC021752.1	lncRNA	lincRNA	0	0	0	0	1	2	1	0	3	0
ENSG00000273680.1	AC009318.2	lncRNA	antisense	0	1	0	0	1	1	0	0	0	0
ENSG00000273687.1	AC004223.3	lncRNA	antisense	1	0	0	0	0	1	0	0	0	1
ENSG00000273691.1	AC087284.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273696.4	CT45A7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273702.1	AC091271.1	lncRNA	lincRNA	4	5	2	7	11	11	11	5	8	28
ENSG00000273703.1	HIST1H2BM	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273706.4	LHX1	protein_coding	protein_coding	3	1	1	4	1	2	5	6	9	19
ENSG00000273711.2	AC005520.5	lncRNA	antisense	0	0	0	1	0	1	4	0	1	2
ENSG00000273723.1	AL139089.1	lncRNA	lincRNA	2	0	0	4	1	3	7	0	2	3
ENSG00000273729.1	AC007686.3	lncRNA	antisense	1	1	2	6	2	6	6	2	2	46
ENSG00000273733.1	AC011472.4	lncRNA	antisense	0	0	0	1	1	0	0	0	0	0
ENSG00000273734.1	AC005258.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273747.1	AC022558.3	lncRNA	antisense	0	0	1	5	1	0	1	0	2	0
ENSG00000273749.4	CYFIP1	protein_coding	protein_coding	296	347	293	236	238	252	291	127	222	1543
ENSG00000273759.1	AL117379.1	lncRNA	lincRNA	3	2	1	2	3	3	2	1	1	6
ENSG00000273760.1	AC245041.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273765.1	AC024257.4	lncRNA	lincRNA	0	0	0	0	1	1	1	2	1	0
ENSG00000273769.5	LCA10	lncRNA	processed_transcript	0	0	0	1	0	3	0	0	0	0
ENSG00000273771.1	AC024337.2	lncRNA	lincRNA	0	0	0	1	1	2	0	6	10	5
ENSG00000273777.4	CEACAM20	protein_coding	protein_coding	1	1	0	0	0	0	0	0	0	0
ENSG00000273783.1	AL136040.1	lncRNA	antisense	0	0	0	0	1	2	3	2	1	10
ENSG00000273784.4	AL137058.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273786.1	AC020658.4	lncRNA	sense_intronic	0	1	0	0	0	1	0	0	0	0
ENSG00000273792.1	AC022898.2	lncRNA	sense_intronic	0	0	0	1	0	0	0	0	0	0
ENSG00000273796.1	BX322562.1	lncRNA	lincRNA	2	0	0	2	5	3	5	2	1	22
ENSG00000273797.1	AL133445.2	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273802.2	HIST1H2BG	protein_coding	protein_coding	3	0	0	1	0	1	2	0	1	52
ENSG00000273805.1	AC083805.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000273812.1	BX640514.2	lncRNA	lincRNA	0	0	0	1	0	0	1	0	0	0
ENSG00000273816.1	AC005695.3	lncRNA	lincRNA	0	0	1	0	0	0	0	0	0	0
ENSG00000273820.1	USP27X	protein_coding	protein_coding	10	22	18	12	24	21	18	30	44	157
ENSG00000273821.1	AL096828.3	lncRNA	lincRNA	0	2	0	0	1	2	1	1	1	5
ENSG00000273824.1	AC008033.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273828.1	AL133227.1	lncRNA	antisense	0	0	0	0	2	0	0	0	0	5
ENSG00000273837.1	AC018755.4	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
